99	1808.1	400	990000	2
99	1808	416	990000	4
99	1824	416	990000	1
#SEWER 5
99	2000	624	990000	1
99	2016	624	990000	3
99	2016	608	990000	2
99	2015.9	592	990000	2
99	2015.9	576	990000	2
99	2015.9	560	990000	2
99	2015.9	544	990000	2
99	2015.9	530	990000	2


# STAR
18	59	475	180001

# ELECTRIC BLACK ENEMY
23	1904	688	230001
23	1808	688	230001

# DOOR
19	1888	688	190001
19	1792	688	190001

#BLACK BOSS
22	1106	688	220001

#GUN
20	560	350	200001
20	1168	128	200001

#WaterDie
750	1440	592	20101	224	16
750	1376	592	20101	32	16
750	1312	592	20101	32	16
750	1136	592	20101	32	16
750	1040	592	20101	32	16
